,F1,F2,F3
2019-08-31,0.0888336347459942,0.07231478290607621,-3.129885579152952
2019-09-30,0.028493521627808698,-0.8164865522202172,-3.146661311521121
2019-10-31,-0.3351911880668496,-1.1300311320678167,-2.686418100852167
2019-11-30,-0.10666802766842873,0.04221363566378073,-2.8619310683892145
2019-12-31,0.018209846501340977,-0.35370177023590094,-2.6156621377241125
2020-01-31,0.08364694401433807,-0.30217365226603177,-2.821201595774102
2020-02-29,0.014479138491585096,-1.0322378810479749,-3.057513429885993
2020-03-31,-6.660089091075715,-14.341053699556335,-2.6473671895036497
2020-04-30,-16.489835099187527,-27.592708546079297,5.467928881763377
2020-05-31,-5.440940968659935,6.090272278519106,6.199928872472042
2020-06-30,-0.21066048779367424,9.796738419740818,0.7250848762268248
2020-07-31,-0.006040523166299555,6.430172758535589,0.7000009744489892
2020-08-31,-0.8371629781679849,3.0955255728997306,0.5095585106948992
2020-09-30,-1.9847457670945976,1.04078781352537,-0.46568365806334705
2020-10-31,-1.758552620071501,1.235075568514722,-0.8884839455709591
2020-11-30,-1.7878211206414967,0.9651218556810568,-0.4150776649756383
2020-12-31,-1.2101476190187044,1.8360154505024444,-0.6263791300235412
2021-01-31,-1.2920712622320525,2.018463205951492,-0.5170833367517754
2021-02-28,-2.512658270773161,-1.5100290636823859,-0.20334354917376515
2021-03-31,-0.6194144488844223,4.281010126056709,0.15296670750248187
2021-04-30,0.1378612577727015,1.8072931048298142,1.1952493300751585
2021-05-31,0.6079784767268903,4.03929371164019,0.6780615769415088
2021-06-30,0.9709636757406632,3.697404161049454,0.24824423063373663
2021-07-31,-0.053332710908518544,2.4299993517683465,-0.43265738402696174
2021-08-31,-1.2997586173790268,0.6602841121448909,-0.981972310779425
2021-09-30,-0.81546246906,0.42413182429478513,-1.0969909098636925
2021-10-31,1.6555378036346844,4.696443464884438,-0.16201291343754007
2021-11-30,1.1344102160004215,3.303365082583681,-0.5271420794697816
2021-12-31,0.9232977778957739,1.6987576098004236,-0.8756296827965663
2022-01-31,1.049206038560669,2.2379168358082913,-1.0517403174578863
2022-02-28,1.3984605512735755,3.2859432490543345,-0.8374377760540522
2022-03-31,1.235848203409118,3.201833892687304,-0.852504984044991
2022-04-30,1.3624674676826678,2.0389233297468943,-1.2934491066573037
2022-05-31,2.008114966938959,2.206405874853352,-0.6641540703323685
2022-06-30,2.712532491567388,3.0138143940417614,-0.19024911256089488
2022-07-31,0.5476313735601279,-1.1047769423953617,-1.6867265710891959
2022-08-31,1.6274401275201096,-0.07718389791944988,-1.3027696517100833
2022-09-30,2.5362328674249834,0.8959534732129436,-1.2768619389666946
2022-10-31,2.3412015326714926,0.4497807914990094,-1.1923106124706944
2022-11-30,1.8014376638623526,-1.3273644661236086,-1.3779499569177769
2022-12-31,1.8122461963369225,-2.159982386436879,-1.8661504390729085
2023-01-31,3.4658854372262855,1.5315240235252712,-1.4256474690292384
2023-02-28,2.952767027393656,0.2497366009304927,-1.711031768878311
2023-03-31,2.238269558144337,-1.3476088220715032,-1.739093726141185
2023-04-30,3.2376494147338644,0.7775508027669187,-1.7307453552757723
2023-05-31,2.052394451626253,-0.8096651792842284,-1.9927649059717583
2023-06-30,1.9898617306138016,-2.0682048515549836,-1.9804979466420936
2023-07-31,2.50610218811375,0.11550574352764356,-2.3973969307724117
2023-08-31,2.333070898353856,-0.4632924125476033,-1.7908984109645387
2023-09-30,2.7426226713980064,0.32113509680995767,-1.445414030708751
2023-10-31,1.7843256732030361,-1.465424357330912,-1.3762792011869116
2023-11-30,1.949136084587216,-1.0784550459687925,-1.4785692190299375
2023-12-31,1.7077540333880332,-1.4361643794810948,-1.9342390316495832
2024-01-31,2.4037112828630716,-1.375764380811446,-1.3549945999613626
2024-02-29,2.863494696160849,1.0095463841996826,-1.4615305882806924
2024-03-31,2.8278625635025416,-0.7774096752141071,-1.2719513867891987
2024-04-30,2.4352064241859734,-0.3291908107382295,-1.7398240563412088
2024-05-31,1.497820433566099,-1.3825359626236917,-2.04033055198399
2024-06-30,1.6244370026238257,-1.0922719939425443,-1.846310721447978
2024-07-31,1.5684352924763734,-1.3169146806962375,-1.6681385936986253
2024-08-31,1.5144765809992853,-0.6154651682675849,-1.7944696118461856
2024-09-30,1.4479634819149374,-1.4839446831140024,-1.6964054833363238
2024-10-31,1.5654895582862425,-0.7167184878740681,-1.3884988194674603
2024-11-30,1.114959405231685,-0.5101927558218754,-1.428726883829565
2024-12-31,1.472628574766993,0.48222979899677576,-1.6871406140130891
2025-01-31,1.866055250073048,0.16452632053374885,-0.6955261006824234
2025-02-28,1.924289754142891,0.934471995177794,-0.9873703408080486
2025-03-31,0.4236232844795539,-1.0548996316085675,-1.264313621433091
2025-04-30,1.155437913259502,-0.2836365827457516,-0.9323020576142015
2025-05-31,1.0377915755489509,-0.44206826000883204,-0.953820008654897
2025-06-30,1.2668874118990112,0.5606088486549612,-0.8818688425826952
2025-07-31,1.4016229345480995,0.5758722516172509,-0.865829913492426
2025-08-31,1.1370264995540975,-0.49801673425254633,-0.8873066119049026
2025-09-30,1.0654235932938814,0.5190799930460325,-1.324090796602768
2025-12-31,0.6792754674730509,0.3961697965597475,-0.8632144492496074
